season,conference,team,offense,defense
2023,ACC,North Carolina,"{'overall': 0.28, 'passing': 0.33, 'rushing': 0.26, 'firstDown': 0.13, 'secondDown': 0.25, 'thirdDown': 0.65, 'cumulative': {'total': 261.8, 'passing': 158.48, 'rushing': 112.5}}","{'overall': 0.17, 'passing': 0.27, 'rushing': 0.14, 'firstDown': -0.04, 'secondDown': 0.25, 'thirdDown': 0.43, 'cumulative': {'total': 157.9, 'passing': 1202.7, 'rushing': 64.9}}"
2023,Mid-American,Northern Illinois,"{'overall': 0.2, 'passing': 0.25, 'rushing': 0.19, 'firstDown': 0.07, 'secondDown': 0.12, 'thirdDown': 0.58, 'cumulative': {'total': 163.2, 'passing': 90.21, 'rushing': 85.5}}","{'overall': 0.12, 'passing': 0.15, 'rushing': 0.13, 'firstDown': 0, 'secondDown': 0.01, 'thirdDown': 0.54, 'cumulative': {'total': 98.5, 'passing': 550, 'rushing': 56.2}}"
2023,American Athletic,North Texas,"{'overall': 0.26, 'passing': 0.29, 'rushing': 0.28, 'firstDown': 0, 'secondDown': 0.35, 'thirdDown': 0.66, 'cumulative': {'total': 233.9, 'passing': 136.44, 'rushing': 111.9}}","{'overall': 0.31, 'passing': 0.37, 'rushing': 0.32, 'firstDown': 0.23, 'secondDown': 0.31, 'thirdDown': 0.54, 'cumulative': {'total': 264.4, 'passing': 1186.4, 'rushing': 164.5}}"
2023,Big Ten,Northwestern,"{'overall': 0.09, 'passing': 0.15, 'rushing': 0.06, 'firstDown': -0.11, 'secondDown': 0.1, 'thirdDown': 0.52, 'cumulative': {'total': 76.4, 'passing': 64.81, 'rushing': 23.3}}","{'overall': 0.12, 'passing': 0.22, 'rushing': 0.07, 'firstDown': 0, 'secondDown': 0.13, 'thirdDown': 0.35, 'cumulative': {'total': 103.9, 'passing': 819.9, 'rushing': 33.7}}"
2023,FBS Independents,Notre Dame,"{'overall': 0.34, 'passing': 0.54, 'rushing': 0.2, 'firstDown': 0.22, 'secondDown': 0.37, 'thirdDown': 0.57, 'cumulative': {'total': 275.4, 'passing': 195.31, 'rushing': 87.7}}","{'overall': -0.01, 'passing': 0.03, 'rushing': 0.01, 'firstDown': -0.13, 'secondDown': 0, 'thirdDown': 0.35, 'cumulative': {'total': -4.6, 'passing': 114.9, 'rushing': 4.4}}"
2023,Mid-American,Ohio,"{'overall': 0.17, 'passing': 0.32, 'rushing': 0.09, 'firstDown': 0.06, 'secondDown': 0.14, 'thirdDown': 0.44, 'cumulative': {'total': 146.7, 'passing': 122.95, 'rushing': 40.9}}","{'overall': 0.02, 'passing': 0.14, 'rushing': -0.06, 'firstDown': -0.2, 'secondDown': 0.06, 'thirdDown': 0.39, 'cumulative': {'total': 18.3, 'passing': 545.5, 'rushing': -18.7}}"
2023,Big Ten,Ohio State,"{'overall': 0.29, 'passing': 0.5, 'rushing': 0.13, 'firstDown': 0.2, 'secondDown': 0.21, 'thirdDown': 0.65, 'cumulative': {'total': 241.9, 'passing': 204, 'rushing': 52.6}}","{'overall': 0.01, 'passing': -0.01, 'rushing': 0.03, 'firstDown': -0.11, 'secondDown': 0.03, 'thirdDown': 0.13, 'cumulative': {'total': 4.5, 'passing': -33.8, 'rushing': 14.2}}"
2023,Big 12,Oklahoma,"{'overall': 0.33, 'passing': 0.55, 'rushing': 0.14, 'firstDown': 0.19, 'secondDown': 0.29, 'thirdDown': 0.75, 'cumulative': {'total': 305.5, 'passing': 247.7, 'rushing': 65.6}}","{'overall': 0.08, 'passing': 0.17, 'rushing': 0.02, 'firstDown': -0.14, 'secondDown': 0.08, 'thirdDown': 0.41, 'cumulative': {'total': 72.4, 'passing': 812.3, 'rushing': 6.8}}"
2023,Big 12,Oklahoma State,"{'overall': 0.17, 'passing': 0.26, 'rushing': 0.11, 'firstDown': 0.03, 'secondDown': 0.18, 'thirdDown': 0.48, 'cumulative': {'total': 172.3, 'passing': 146.87, 'rushing': 47.6}}","{'overall': 0.24, 'passing': 0.39, 'rushing': 0.12, 'firstDown': 0.12, 'secondDown': 0.14, 'thirdDown': 0.74, 'cumulative': {'total': 228.5, 'passing': 1785.3, 'rushing': 57.6}}"
2023,Sun Belt,Old Dominion,"{'overall': 0.11, 'passing': 0.14, 'rushing': 0.14, 'firstDown': -0.07, 'secondDown': 0.1, 'thirdDown': 0.58, 'cumulative': {'total': 92.5, 'passing': 56.06, 'rushing': 59}}","{'overall': 0.1, 'passing': 0.3, 'rushing': -0.05, 'firstDown': -0.04, 'secondDown': 0.15, 'thirdDown': 0.26, 'cumulative': {'total': 96.9, 'passing': 1346.4, 'rushing': -23.8}}"
2023,SEC,Ole Miss,"{'overall': 0.31, 'passing': 0.49, 'rushing': 0.18, 'firstDown': 0.16, 'secondDown': 0.31, 'thirdDown': 0.6, 'cumulative': {'total': 281.5, 'passing': 201.79, 'rushing': 90.6}}","{'overall': 0.16, 'passing': 0.23, 'rushing': 0.13, 'firstDown': 0.04, 'secondDown': 0.12, 'thirdDown': 0.49, 'cumulative': {'total': 140.1, 'passing': 994.7, 'rushing': 59.4}}"
2023,Pac-12,Oregon,"{'overall': 0.47, 'passing': 0.59, 'rushing': 0.32, 'firstDown': 0.27, 'secondDown': 0.5, 'thirdDown': 0.85, 'cumulative': {'total': 442.8, 'passing': 304.62, 'rushing': 138.3}}","{'overall': 0.06, 'passing': 0.09, 'rushing': 0.08, 'firstDown': -0.06, 'secondDown': 0.07, 'thirdDown': 0.36, 'cumulative': {'total': 56.6, 'passing': 446.6, 'rushing': 28.4}}"
2023,Pac-12,Oregon State,"{'overall': 0.3, 'passing': 0.41, 'rushing': 0.22, 'firstDown': 0.13, 'secondDown': 0.36, 'thirdDown': 0.55, 'cumulative': {'total': 246.6, 'passing': 158.75, 'rushing': 94.1}}","{'overall': 0.12, 'passing': 0.24, 'rushing': 0.04, 'firstDown': -0.06, 'secondDown': 0.2, 'thirdDown': 0.39, 'cumulative': {'total': 99.1, 'passing': 1099, 'rushing': 15.6}}"
2023,Big Ten,Penn State,"{'overall': 0.25, 'passing': 0.32, 'rushing': 0.19, 'firstDown': 0.16, 'secondDown': 0.14, 'thirdDown': 0.51, 'cumulative': {'total': 224.3, 'passing': 134.31, 'rushing': 93.5}}","{'overall': -0.01, 'passing': 0.09, 'rushing': -0.03, 'firstDown': -0.18, 'secondDown': -0.09, 'thirdDown': 0.43, 'cumulative': {'total': -10.5, 'passing': 331.3, 'rushing': -12.5}}"
2023,ACC,Pittsburgh,"{'overall': 0.07, 'passing': 0.19, 'rushing': -0.01, 'firstDown': 0.03, 'secondDown': 0.06, 'thirdDown': 0.25, 'cumulative': {'total': 49.8, 'passing': 71.51, 'rushing': -4.7}}","{'overall': 0.11, 'passing': 0.29, 'rushing': 0.01, 'firstDown': -0.08, 'secondDown': 0.13, 'thirdDown': 0.51, 'cumulative': {'total': 85.6, 'passing': 967.9, 'rushing': 5}}"
2023,Big Ten,Purdue,"{'overall': 0.12, 'passing': 0.19, 'rushing': 0.1, 'firstDown': -0.04, 'secondDown': 0.21, 'thirdDown': 0.39, 'cumulative': {'total': 100.2, 'passing': 76.61, 'rushing': 44.9}}","{'overall': 0.18, 'passing': 0.31, 'rushing': 0.07, 'firstDown': 0.05, 'secondDown': 0.09, 'thirdDown': 0.61, 'cumulative': {'total': 143.5, 'passing': 1228, 'rushing': 27.6}}"
2023,American Athletic,Rice,"{'overall': 0.21, 'passing': 0.34, 'rushing': 0.12, 'firstDown': 0.13, 'secondDown': 0.09, 'thirdDown': 0.59, 'cumulative': {'total': 172.4, 'passing': 149.32, 'rushing': 42.1}}","{'overall': 0.13, 'passing': 0.18, 'rushing': 0.13, 'firstDown': 0, 'secondDown': 0.18, 'thirdDown': 0.44, 'cumulative': {'total': 103.7, 'passing': 699.8, 'rushing': 54.2}}"
2023,Big Ten,Rutgers,"{'overall': 0.12, 'passing': 0.08, 'rushing': 0.14, 'firstDown': -0.07, 'secondDown': 0.15, 'thirdDown': 0.4, 'cumulative': {'total': 93.4, 'passing': 24.87, 'rushing': 72.5}}","{'overall': 0.12, 'passing': 0.21, 'rushing': 0.08, 'firstDown': 0.01, 'secondDown': 0.1, 'thirdDown': 0.41, 'cumulative': {'total': 94.4, 'passing': 795.5, 'rushing': 33.9}}"
2023,Conference USA,Sam Houston,"{'overall': 0.09, 'passing': 0.23, 'rushing': -0.03, 'firstDown': -0.05, 'secondDown': 0.03, 'thirdDown': 0.36, 'cumulative': {'total': 71.9, 'passing': 103.75, 'rushing': -11.3}}","{'overall': 0.17, 'passing': 0.24, 'rushing': 0.12, 'firstDown': 0.04, 'secondDown': 0.16, 'thirdDown': 0.41, 'cumulative': {'total': 131.2, 'passing': 862.9, 'rushing': 51.5}}"
2023,Mountain West,San Diego State,"{'overall': 0.11, 'passing': 0.19, 'rushing': 0.09, 'firstDown': 0.03, 'secondDown': 0.05, 'thirdDown': 0.33, 'cumulative': {'total': 82, 'passing': 62.93, 'rushing': 36.7}}","{'overall': 0.23, 'passing': 0.27, 'rushing': 0.25, 'firstDown': 0.12, 'secondDown': 0.18, 'thirdDown': 0.55, 'cumulative': {'total': 181.4, 'passing': 1048.3, 'rushing': 94}}"
2023,Mountain West,San José State,"{'overall': 0.25, 'passing': 0.3, 'rushing': 0.21, 'firstDown': 0.07, 'secondDown': 0.31, 'thirdDown': 0.67, 'cumulative': {'total': 197.9, 'passing': 117, 'rushing': 83.2}}","{'overall': 0.2, 'passing': 0.24, 'rushing': 0.21, 'firstDown': -0.01, 'secondDown': 0.16, 'thirdDown': 0.63, 'cumulative': {'total': 165.2, 'passing': 883.9, 'rushing': 98.7}}"
2023,American Athletic,SMU,"{'overall': 0.27, 'passing': 0.47, 'rushing': 0.15, 'firstDown': 0.13, 'secondDown': 0.25, 'thirdDown': 0.59, 'cumulative': {'total': 270, 'passing': 213.66, 'rushing': 77.4}}","{'overall': 0.01, 'passing': 0.02, 'rushing': 0.05, 'firstDown': -0.15, 'secondDown': 0.03, 'thirdDown': 0.35, 'cumulative': {'total': 8.2, 'passing': 72.3, 'rushing': 20.9}}"
2023,Sun Belt,South Alabama,"{'overall': 0.29, 'passing': 0.39, 'rushing': 0.23, 'firstDown': 0.02, 'secondDown': 0.37, 'thirdDown': 0.57, 'cumulative': {'total': 253.9, 'passing': 167.55, 'rushing': 102.9}}","{'overall': 0.1, 'passing': 0.27, 'rushing': -0.01, 'firstDown': -0.07, 'secondDown': 0.12, 'thirdDown': 0.44, 'cumulative': {'total': 79.3, 'passing': 975.1, 'rushing': -5.8}}"
2023,SEC,South Carolina,"{'overall': 0.2, 'passing': 0.35, 'rushing': 0.03, 'firstDown': 0.05, 'secondDown': 0.25, 'thirdDown': 0.41, 'cumulative': {'total': 157.9, 'passing': 154.37, 'rushing': 9.7}}","{'overall': 0.17, 'passing': 0.3, 'rushing': 0.12, 'firstDown': 0.01, 'secondDown': 0.1, 'thirdDown': 0.58, 'cumulative': {'total': 148, 'passing': 1228.7, 'rushing': 51.1}}"
2023,Sun Belt,Southern Miss,"{'overall': 0.1, 'passing': 0.11, 'rushing': 0.12, 'firstDown': -0.08, 'secondDown': 0.13, 'thirdDown': 0.39, 'cumulative': {'total': 82, 'passing': 42.26, 'rushing': 52.9}}","{'overall': 0.25, 'passing': 0.34, 'rushing': 0.24, 'firstDown': 0.2, 'secondDown': 0.25, 'thirdDown': 0.48, 'cumulative': {'total': 187.8, 'passing': 1106.6, 'rushing': 95.5}}"
2023,American Athletic,South Florida,"{'overall': 0.16, 'passing': 0.24, 'rushing': 0.13, 'firstDown': -0.05, 'secondDown': 0.26, 'thirdDown': 0.48, 'cumulative': {'total': 158.5, 'passing': 116.27, 'rushing': 69.8}}","{'overall': 0.19, 'passing': 0.36, 'rushing': 0.04, 'firstDown': 0.03, 'secondDown': 0.22, 'thirdDown': 0.44, 'cumulative': {'total': 172.8, 'passing': 1714, 'rushing': 15.8}}"
2023,Pac-12,Stanford,"{'overall': 0.08, 'passing': 0.13, 'rushing': 0.09, 'firstDown': -0.04, 'secondDown': 0.11, 'thirdDown': 0.37, 'cumulative': {'total': 63.3, 'passing': 56.38, 'rushing': 32.5}}","{'overall': 0.32, 'passing': 0.44, 'rushing': 0.22, 'firstDown': 0.21, 'secondDown': 0.21, 'thirdDown': 0.76, 'cumulative': {'total': 269.6, 'passing': 1955.8, 'rushing': 84.4}}"
2023,ACC,Syracuse,"{'overall': 0.13, 'passing': 0.26, 'rushing': 0.07, 'firstDown': -0.04, 'secondDown': 0.07, 'thirdDown': 0.55, 'cumulative': {'total': 106.4, 'passing': 88.71, 'rushing': 33.4}}","{'overall': 0.11, 'passing': 0.2, 'rushing': 0.05, 'firstDown': 0.01, 'secondDown': 0.1, 'thirdDown': 0.42, 'cumulative': {'total': 102.9, 'passing': 865.3, 'rushing': 21.7}}"
2023,Big 12,TCU,"{'overall': 0.24, 'passing': 0.38, 'rushing': 0.15, 'firstDown': 0.05, 'secondDown': 0.24, 'thirdDown': 0.71, 'cumulative': {'total': 203.8, 'passing': 185.79, 'rushing': 55.3}}","{'overall': 0.2, 'passing': 0.3, 'rushing': 0.16, 'firstDown': 0.06, 'secondDown': 0.26, 'thirdDown': 0.42, 'cumulative': {'total': 164.9, 'passing': 1177.8, 'rushing': 64.6}}"
2023,American Athletic,Temple,"{'overall': 0.11, 'passing': 0.2, 'rushing': 0.05, 'firstDown': -0.11, 'secondDown': 0.08, 'thirdDown': 0.56, 'cumulative': {'total': 89.4, 'passing': 102.2, 'rushing': 15.1}}","{'overall': 0.28, 'passing': 0.46, 'rushing': 0.17, 'firstDown': 0.12, 'secondDown': 0.28, 'thirdDown': 0.68, 'cumulative': {'total': 234.7, 'passing': 1562.3, 'rushing': 80.8}}"
2023,SEC,Tennessee,"{'overall': 0.25, 'passing': 0.3, 'rushing': 0.23, 'firstDown': 0.15, 'secondDown': 0.26, 'thirdDown': 0.56, 'cumulative': {'total': 225, 'passing': 126.9, 'rushing': 105.5}}","{'overall': 0.09, 'passing': 0.15, 'rushing': 0.06, 'firstDown': -0.06, 'secondDown': 0.12, 'thirdDown': 0.39, 'cumulative': {'total': 79.8, 'passing': 677.1, 'rushing': 24}}"
2023,Big 12,Texas,"{'overall': 0.25, 'passing': 0.34, 'rushing': 0.18, 'firstDown': 0.09, 'secondDown': 0.3, 'thirdDown': 0.58, 'cumulative': {'total': 246.6, 'passing': 165.86, 'rushing': 86.7}}","{'overall': 0.09, 'passing': 0.23, 'rushing': -0.06, 'firstDown': -0.08, 'secondDown': 0.26, 'thirdDown': 0.24, 'cumulative': {'total': 81, 'passing': 1173, 'rushing': -21.5}}"
2023,SEC,Texas A&M,"{'overall': 0.21, 'passing': 0.32, 'rushing': 0.1, 'firstDown': -0.02, 'secondDown': 0.2, 'thirdDown': 0.74, 'cumulative': {'total': 183.6, 'passing': 144.14, 'rushing': 43.5}}","{'overall': 0.08, 'passing': 0.26, 'rushing': -0.04, 'firstDown': -0.05, 'secondDown': 0.05, 'thirdDown': 0.43, 'cumulative': {'total': 62.8, 'passing': 1016.1, 'rushing': -13.5}}"
2023,Sun Belt,Texas State,"{'overall': 0.24, 'passing': 0.31, 'rushing': 0.21, 'firstDown': 0.04, 'secondDown': 0.28, 'thirdDown': 0.6, 'cumulative': {'total': 229.2, 'passing': 139.09, 'rushing': 103.4}}","{'overall': 0.16, 'passing': 0.27, 'rushing': 0.08, 'firstDown': -0.09, 'secondDown': 0.15, 'thirdDown': 0.69, 'cumulative': {'total': 140.5, 'passing': 1159, 'rushing': 37.9}}"
2023,Big 12,Texas Tech,"{'overall': 0.13, 'passing': 0.14, 'rushing': 0.2, 'firstDown': -0.02, 'secondDown': 0.04, 'thirdDown': 0.44, 'cumulative': {'total': 125.2, 'passing': 68.56, 'rushing': 89.9}}","{'overall': 0.16, 'passing': 0.22, 'rushing': 0.15, 'firstDown': 0.04, 'secondDown': 0.09, 'thirdDown': 0.59, 'cumulative': {'total': 146.2, 'passing': 1018, 'rushing': 66.1}}"
2023,Mid-American,Toledo,"{'overall': 0.28, 'passing': 0.46, 'rushing': 0.17, 'firstDown': 0.12, 'secondDown': 0.19, 'thirdDown': 0.66, 'cumulative': {'total': 247.8, 'passing': 173.59, 'rushing': 86.8}}","{'overall': 0.08, 'passing': 0.1, 'rushing': 0.11, 'firstDown': -0.09, 'secondDown': 0.08, 'thirdDown': 0.45, 'cumulative': {'total': 76, 'passing': 449.3, 'rushing': 53.2}}"
2023,Sun Belt,Troy,"{'overall': 0.21, 'passing': 0.31, 'rushing': 0.12, 'firstDown': 0.11, 'secondDown': 0.13, 'thirdDown': 0.55, 'cumulative': {'total': 194.4, 'passing': 144.71, 'rushing': 55.5}}","{'overall': 0.01, 'passing': 0.12, 'rushing': -0.07, 'firstDown': -0.1, 'secondDown': 0.07, 'thirdDown': 0.22, 'cumulative': {'total': 11.3, 'passing': 564.9, 'rushing': -28.7}}"
2023,American Athletic,Tulane,"{'overall': 0.17, 'passing': 0.36, 'rushing': 0.06, 'firstDown': 0.03, 'secondDown': 0.14, 'thirdDown': 0.47, 'cumulative': {'total': 150.5, 'passing': 135.52, 'rushing': 31.2}}","{'overall': 0.14, 'passing': 0.25, 'rushing': 0.05, 'firstDown': -0.02, 'secondDown': 0.16, 'thirdDown': 0.4, 'cumulative': {'total': 128.8, 'passing': 1214.6, 'rushing': 20.8}}"
2023,American Athletic,Tulsa,"{'overall': 0.16, 'passing': 0.32, 'rushing': 0.1, 'firstDown': 0.02, 'secondDown': 0.05, 'thirdDown': 0.57, 'cumulative': {'total': 136.7, 'passing': 107.56, 'rushing': 49.6}}","{'overall': 0.28, 'passing': 0.44, 'rushing': 0.19, 'firstDown': 0.13, 'secondDown': 0.23, 'thirdDown': 0.61, 'cumulative': {'total': 226.5, 'passing': 1759.7, 'rushing': 75.2}}"
2023,American Athletic,UAB,"{'overall': 0.28, 'passing': 0.32, 'rushing': 0.28, 'firstDown': 0.13, 'secondDown': 0.34, 'thirdDown': 0.57, 'cumulative': {'total': 235.6, 'passing': 140.97, 'rushing': 107.6}}","{'overall': 0.26, 'passing': 0.27, 'rushing': 0.31, 'firstDown': 0.1, 'secondDown': 0.19, 'thirdDown': 0.75, 'cumulative': {'total': 218.5, 'passing': 1082.1, 'rushing': 133.3}}"
2023,Big 12,UCF,"{'overall': 0.31, 'passing': 0.47, 'rushing': 0.25, 'firstDown': 0.14, 'secondDown': 0.22, 'thirdDown': 0.79, 'cumulative': {'total': 272.8, 'passing': 176.41, 'rushing': 126.9}}","{'overall': 0.14, 'passing': 0.17, 'rushing': 0.18, 'firstDown': 0.06, 'secondDown': 0.13, 'thirdDown': 0.33, 'cumulative': {'total': 123.1, 'passing': 626.9, 'rushing': 87.3}}"
2023,Pac-12,UCLA,"{'overall': 0.16, 'passing': 0.16, 'rushing': 0.17, 'firstDown': 0.05, 'secondDown': 0.13, 'thirdDown': 0.44, 'cumulative': {'total': 150.1, 'passing': 72.67, 'rushing': 80.1}}","{'overall': 0.06, 'passing': 0.2, 'rushing': -0.07, 'firstDown': -0.14, 'secondDown': -0.01, 'thirdDown': 0.53, 'cumulative': {'total': 52.2, 'passing': 937, 'rushing': -23.7}}"
2023,FBS Independents,UConn,"{'overall': 0.06, 'passing': 0.15, 'rushing': -0.01, 'firstDown': -0.04, 'secondDown': 0.09, 'thirdDown': 0.28, 'cumulative': {'total': 44.8, 'passing': 58.06, 'rushing': -3.1}}","{'overall': 0.23, 'passing': 0.41, 'rushing': 0.09, 'firstDown': 0.15, 'secondDown': 0.12, 'thirdDown': 0.62, 'cumulative': {'total': 177.1, 'passing': 1559.2, 'rushing': 36.2}}"
2023,Sun Belt,UL Monroe,"{'overall': 0.03, 'passing': -0.01, 'rushing': 0.1, 'firstDown': -0.01, 'secondDown': -0.04, 'thirdDown': 0.34, 'cumulative': {'total': 25.4, 'passing': -4.52, 'rushing': 36.6}}","{'overall': 0.25, 'passing': 0.49, 'rushing': 0.1, 'firstDown': 0.03, 'secondDown': 0.23, 'thirdDown': 0.75, 'cumulative': {'total': 218.3, 'passing': 1974.6, 'rushing': 47.2}}"
2023,Mountain West,UNLV,"{'overall': 0.25, 'passing': 0.38, 'rushing': 0.16, 'firstDown': 0.08, 'secondDown': 0.19, 'thirdDown': 0.67, 'cumulative': {'total': 233.5, 'passing': 161.42, 'rushing': 83.2}}","{'overall': 0.24, 'passing': 0.49, 'rushing': 0.08, 'firstDown': 0.15, 'secondDown': 0.17, 'thirdDown': 0.5, 'cumulative': {'total': 220.1, 'passing': 2034.4, 'rushing': 40.5}}"
2023,Pac-12,USC,"{'overall': 0.38, 'passing': 0.47, 'rushing': 0.26, 'firstDown': 0.19, 'secondDown': 0.42, 'thirdDown': 0.7, 'cumulative': {'total': 307.6, 'passing': 224.74, 'rushing': 86.9}}","{'overall': 0.24, 'passing': 0.3, 'rushing': 0.21, 'firstDown': 0.03, 'secondDown': 0.29, 'thirdDown': 0.6, 'cumulative': {'total': 220.1, 'passing': 1288.2, 'rushing': 99.6}}"
2023,Pac-12,Utah,"{'overall': 0.1, 'passing': 0.13, 'rushing': 0.12, 'firstDown': -0.01, 'secondDown': 0.08, 'thirdDown': 0.42, 'cumulative': {'total': 91.1, 'passing': 44.25, 'rushing': 62.4}}","{'overall': 0.11, 'passing': 0.16, 'rushing': 0.04, 'firstDown': -0.08, 'secondDown': 0.17, 'thirdDown': 0.39, 'cumulative': {'total': 84.6, 'passing': 718.6, 'rushing': 13.7}}"
2023,Mountain West,Utah State,"{'overall': 0.21, 'passing': 0.3, 'rushing': 0.21, 'firstDown': 0.05, 'secondDown': 0.24, 'thirdDown': 0.48, 'cumulative': {'total': 190.7, 'passing': 136.24, 'rushing': 94.9}}","{'overall': 0.19, 'passing': 0.22, 'rushing': 0.19, 'firstDown': 0.09, 'secondDown': 0.1, 'thirdDown': 0.61, 'cumulative': {'total': 187.2, 'passing': 990.3, 'rushing': 96.9}}"
2023,Conference USA,UTEP,"{'overall': 0.15, 'passing': 0.29, 'rushing': 0.05, 'firstDown': 0.07, 'secondDown': 0.1, 'thirdDown': 0.42, 'cumulative': {'total': 112.8, 'passing': 103.19, 'rushing': 20}}","{'overall': 0.23, 'passing': 0.25, 'rushing': 0.26, 'firstDown': 0.03, 'secondDown': 0.29, 'thirdDown': 0.63, 'cumulative': {'total': 176.7, 'passing': 817.6, 'rushing': 111}}"
2023,American Athletic,UTSA,"{'overall': 0.19, 'passing': 0.32, 'rushing': 0.12, 'firstDown': -0.07, 'secondDown': 0.26, 'thirdDown': 0.63, 'cumulative': {'total': 186.3, 'passing': 145.91, 'rushing': 57.5}}","{'overall': 0.13, 'passing': 0.21, 'rushing': 0.12, 'firstDown': -0.01, 'secondDown': -0.01, 'thirdDown': 0.57, 'cumulative': {'total': 121, 'passing': 1007.5, 'rushing': 49.7}}"
2023,SEC,Vanderbilt,"{'overall': 0.06, 'passing': 0.14, 'rushing': 0.02, 'firstDown': 0.03, 'secondDown': 0.06, 'thirdDown': 0.26, 'cumulative': {'total': 43.3, 'passing': 54.2, 'rushing': 5.8}}","{'overall': 0.31, 'passing': 0.42, 'rushing': 0.23, 'firstDown': 0.12, 'secondDown': 0.3, 'thirdDown': 0.7, 'cumulative': {'total': 259, 'passing': 1802, 'rushing': 91.6}}"
2023,ACC,Virginia,"{'overall': 0.14, 'passing': 0.27, 'rushing': 0.1, 'firstDown': -0.01, 'secondDown': 0.2, 'thirdDown': 0.32, 'cumulative': {'total': 116.7, 'passing': 113.69, 'rushing': 40.2}}","{'overall': 0.24, 'passing': 0.32, 'rushing': 0.21, 'firstDown': 0.16, 'secondDown': 0.14, 'thirdDown': 0.49, 'cumulative': {'total': 195.6, 'passing': 1208.8, 'rushing': 90}}"
2023,ACC,Virginia Tech,"{'overall': 0.18, 'passing': 0.27, 'rushing': 0.13, 'firstDown': 0.09, 'secondDown': 0.19, 'thirdDown': 0.26, 'cumulative': {'total': 153.1, 'passing': 98.11, 'rushing': 59.5}}","{'overall': 0.15, 'passing': 0.2, 'rushing': 0.13, 'firstDown': -0.04, 'secondDown': 0.15, 'thirdDown': 0.45, 'cumulative': {'total': 119.8, 'passing': 757.2, 'rushing': 52.9}}"
2023,ACC,Wake Forest,"{'overall': 0.04, 'passing': 0.17, 'rushing': -0.01, 'firstDown': -0.08, 'secondDown': 0.12, 'thirdDown': 0.28, 'cumulative': {'total': 34.7, 'passing': 59.71, 'rushing': -5}}","{'overall': 0.21, 'passing': 0.4, 'rushing': 0.08, 'firstDown': 0.07, 'secondDown': 0.19, 'thirdDown': 0.52, 'cumulative': {'total': 167.7, 'passing': 1465.3, 'rushing': 31.2}}"
2023,Pac-12,Washington,"{'overall': 0.32, 'passing': 0.49, 'rushing': 0.16, 'firstDown': 0.13, 'secondDown': 0.42, 'thirdDown': 0.66, 'cumulative': {'total': 316.5, 'passing': 278.34, 'rushing': 63.1}}","{'overall': 0.19, 'passing': 0.14, 'rushing': 0.29, 'firstDown': 0.1, 'secondDown': 0.27, 'thirdDown': 0.34, 'cumulative': {'total': 199.5, 'passing': 845.5, 'rushing': 129.3}}"
2023,Pac-12,Washington State,"{'overall': 0.19, 'passing': 0.31, 'rushing': 0.05, 'firstDown': 0.09, 'secondDown': 0.14, 'thirdDown': 0.67, 'cumulative': {'total': 162.8, 'passing': 163.42, 'rushing': 16.4}}","{'overall': 0.16, 'passing': 0.23, 'rushing': 0.09, 'firstDown': 0.02, 'secondDown': 0.08, 'thirdDown': 0.44, 'cumulative': {'total': 127.6, 'passing': 957.5, 'rushing': 37.8}}"
2023,Conference USA,Western Kentucky,"{'overall': 0.19, 'passing': 0.33, 'rushing': 0.02, 'firstDown': -0.01, 'secondDown': 0.15, 'thirdDown': 0.63, 'cumulative': {'total': 171.4, 'passing': 178.19, 'rushing': 6.7}}","{'overall': 0.19, 'passing': 0.25, 'rushing': 0.19, 'firstDown': -0.03, 'secondDown': 0.15, 'thirdDown': 0.58, 'cumulative': {'total': 178.7, 'passing': 1104.4, 'rushing': 94.5}}"
2023,Mid-American,Western Michigan,"{'overall': 0.11, 'passing': 0.14, 'rushing': 0.12, 'firstDown': -0.09, 'secondDown': 0.19, 'thirdDown': 0.4, 'cumulative': {'total': 98.3, 'passing': 56.08, 'rushing': 52.7}}","{'overall': 0.22, 'passing': 0.33, 'rushing': 0.18, 'firstDown': 0.15, 'secondDown': 0.18, 'thirdDown': 0.52, 'cumulative': {'total': 169.5, 'passing': 1210.1, 'rushing': 68.3}}"
2023,Big 12,West Virginia,"{'overall': 0.24, 'passing': 0.25, 'rushing': 0.26, 'firstDown': 0.15, 'secondDown': 0.21, 'thirdDown': 0.48, 'cumulative': {'total': 215.9, 'passing': 85.31, 'rushing': 142.8}}","{'overall': 0.2, 'passing': 0.27, 'rushing': 0.17, 'firstDown': 0.04, 'secondDown': 0.19, 'thirdDown': 0.57, 'cumulative': {'total': 170.8, 'passing': 1182.2, 'rushing': 69.2}}"
2023,Big Ten,Wisconsin,"{'overall': 0.15, 'passing': 0.15, 'rushing': 0.16, 'firstDown': 0.06, 'secondDown': 0.11, 'thirdDown': 0.48, 'cumulative': {'total': 135.1, 'passing': 73.82, 'rushing': 69.9}}","{'overall': 0.11, 'passing': 0.21, 'rushing': 0.07, 'firstDown': -0.08, 'secondDown': 0.2, 'thirdDown': 0.44, 'cumulative': {'total': 90.7, 'passing': 908, 'rushing': 29}}"
