year,team,conference,fpi,resumeRanks,efficiencies
2020,Liberty,FBS Independents,-1.234,"{'strengthOfRecord': 21, 'fpi': 76, 'averageWinProbability': 5, 'strengthOfSchedule': 95, 'remainingStrengthOfSchedule': None, 'gameControl': 22}","{'overall': 57.359, 'offense': 67.886, 'defense': 43.553, 'specialTeams': 44.072}"
2020,Auburn,SEC,13.276,"{'strengthOfRecord': 30, 'fpi': 19, 'averageWinProbability': 67, 'strengthOfSchedule': 5, 'remainingStrengthOfSchedule': None, 'gameControl': 40}","{'overall': 61.563, 'offense': 59.569, 'defense': 52.827, 'specialTeams': 70.271}"
2020,LSU,SEC,9.165,"{'strengthOfRecord': 36, 'fpi': 28, 'averageWinProbability': 68, 'strengthOfSchedule': 10, 'remainingStrengthOfSchedule': None, 'gameControl': 32}","{'overall': 59.245, 'offense': 51.723, 'defense': 59.608, 'specialTeams': 61.452}"
2020,Miami (OH),Mid-American,-4.418,"{'strengthOfRecord': 39, 'fpi': 89, 'averageWinProbability': 65, 'strengthOfSchedule': 120, 'remainingStrengthOfSchedule': None, 'gameControl': 52}","{'overall': 51.321, 'offense': 56.801, 'defense': 39.888, 'specialTeams': 68.57}"
2020,Ohio,Mid-American,-3.395,"{'strengthOfRecord': 77, 'fpi': 84, 'averageWinProbability': 10, 'strengthOfSchedule': 127, 'remainingStrengthOfSchedule': None, 'gameControl': 44}","{'overall': 43.478, 'offense': 42.807, 'defense': 41.054, 'specialTeams': 67.237}"
2020,Kent State,Mid-American,-3.797,"{'strengthOfRecord': 47, 'fpi': 87, 'averageWinProbability': 24, 'strengthOfSchedule': 124, 'remainingStrengthOfSchedule': None, 'gameControl': 51}","{'overall': 43.873, 'offense': 78.87, 'defense': 13.908, 'specialTeams': 26.908}"
2020,Akron,Mid-American,-25.449,"{'strengthOfRecord': 113, 'fpi': 125, 'averageWinProbability': 120, 'strengthOfSchedule': 103, 'remainingStrengthOfSchedule': None, 'gameControl': 117}","{'overall': 8.202, 'offense': 13.422, 'defense': 11.205, 'specialTeams': 55.321}"
2020,Toledo,Mid-American,-2.178,"{'strengthOfRecord': 69, 'fpi': 80, 'averageWinProbability': 33, 'strengthOfSchedule': 123, 'remainingStrengthOfSchedule': None, 'gameControl': 64}","{'overall': 48.465, 'offense': 50.396, 'defense': 54.642, 'specialTeams': 29.018}"
2020,UCLA,Pac-12,8.457,"{'strengthOfRecord': 51, 'fpi': 29, 'averageWinProbability': 48, 'strengthOfSchedule': 51, 'remainingStrengthOfSchedule': None, 'gameControl': 26}","{'overall': 63.61, 'offense': 64.421, 'defense': 58.16, 'specialTeams': 47.059}"
2020,Utah,Pac-12,9.98,"{'strengthOfRecord': 35, 'fpi': 27, 'averageWinProbability': 47, 'strengthOfSchedule': 92, 'remainingStrengthOfSchedule': None, 'gameControl': 31}","{'overall': 59.488, 'offense': 39.514, 'defense': 75.459, 'specialTeams': 50.32}"
2020,Arizona State,Pac-12,11.954,"{'strengthOfRecord': 41, 'fpi': 23, 'averageWinProbability': 19, 'strengthOfSchedule': 89, 'remainingStrengthOfSchedule': None, 'gameControl': 14}","{'overall': 84.774, 'offense': 84.071, 'defense': 74.915, 'specialTeams': 49.102}"
2020,Arizona,Pac-12,-7.146,"{'strengthOfRecord': 119, 'fpi': 98, 'averageWinProbability': 121, 'strengthOfSchedule': 77, 'remainingStrengthOfSchedule': None, 'gameControl': 91}","{'overall': 26.037, 'offense': 28.131, 'defense': 31.792, 'specialTeams': 53.645}"
2020,Colorado,Pac-12,1.768,"{'strengthOfRecord': 25, 'fpi': 59, 'averageWinProbability': 38, 'strengthOfSchedule': 66, 'remainingStrengthOfSchedule': None, 'gameControl': 21}","{'overall': 60.133, 'offense': 52.738, 'defense': 63.405, 'specialTeams': 52.142}"
2020,Middle Tennessee,Conference USA,-17.91,"{'strengthOfRecord': 108, 'fpi': 119, 'averageWinProbability': 102, 'strengthOfSchedule': 102, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 23.277, 'offense': 33.447, 'defense': 26.002, 'specialTeams': 36.712}"
2020,Florida Atlantic,Conference USA,-7.118,"{'strengthOfRecord': 94, 'fpi': 97, 'averageWinProbability': 70, 'strengthOfSchedule': 108, 'remainingStrengthOfSchedule': None, 'gameControl': 106}","{'overall': 30.664, 'offense': 19.291, 'defense': 51.2, 'specialTeams': 51.545}"
2020,Florida International,Conference USA,-18.915,"{'strengthOfRecord': 119, 'fpi': 122, 'averageWinProbability': 103, 'strengthOfSchedule': 126, 'remainingStrengthOfSchedule': None, 'gameControl': 114}","{'overall': 13.121, 'offense': 9.311, 'defense': 22.626, 'specialTeams': 64.556}"
2020,North Texas,Conference USA,-18.106,"{'strengthOfRecord': 114, 'fpi': 120, 'averageWinProbability': 100, 'strengthOfSchedule': 107, 'remainingStrengthOfSchedule': None, 'gameControl': 124}","{'overall': 14.641, 'offense': 35.453, 'defense': 10.593, 'specialTeams': 43.506}"
2020,UTSA,Conference USA,-8.4,"{'strengthOfRecord': 92, 'fpi': 102, 'averageWinProbability': 66, 'strengthOfSchedule': 75, 'remainingStrengthOfSchedule': None, 'gameControl': 105}","{'overall': 33.358, 'offense': 33.633, 'defense': 36.52, 'specialTeams': 59.211}"
2020,Louisiana Tech,Conference USA,-11.491,"{'strengthOfRecord': 88, 'fpi': 108, 'averageWinProbability': 92, 'strengthOfSchedule': 64, 'remainingStrengthOfSchedule': None, 'gameControl': 102}","{'overall': 25.108, 'offense': 20.851, 'defense': 37.316, 'specialTeams': 55.715}"
2020,Western Kentucky,Conference USA,-10.017,"{'strengthOfRecord': 105, 'fpi': 106, 'averageWinProbability': 99, 'strengthOfSchedule': 62, 'remainingStrengthOfSchedule': None, 'gameControl': 116}","{'overall': 25.54, 'offense': 17.56, 'defense': 42.811, 'specialTeams': 51.81}"
2020,Temple,American Athletic,-13.031,"{'strengthOfRecord': 111, 'fpi': 113, 'averageWinProbability': 119, 'strengthOfSchedule': 85, 'remainingStrengthOfSchedule': None, 'gameControl': 112}","{'overall': 20.39, 'offense': 22.57, 'defense': 34.875, 'specialTeams': 28.951}"
2020,South Florida,American Athletic,-11.673,"{'strengthOfRecord': 115, 'fpi': 109, 'averageWinProbability': 112, 'strengthOfSchedule': 45, 'remainingStrengthOfSchedule': None, 'gameControl': 104}","{'overall': 24.468, 'offense': 24.265, 'defense': 31.59, 'specialTeams': 56.602}"
2020,Cincinnati,American Athletic,14.78,"{'strengthOfRecord': 10, 'fpi': 14, 'averageWinProbability': 4, 'strengthOfSchedule': 54, 'remainingStrengthOfSchedule': None, 'gameControl': 5}","{'overall': 76.66, 'offense': 65.698, 'defense': 76.543, 'specialTeams': 54.757}"
2020,East Carolina,American Athletic,-5.59,"{'strengthOfRecord': 99, 'fpi': 93, 'averageWinProbability': 76, 'strengthOfSchedule': 73, 'remainingStrengthOfSchedule': None, 'gameControl': 88}","{'overall': 41.408, 'offense': 36.704, 'defense': 47.009, 'specialTeams': 57.194}"
2020,UCF,American Athletic,12.027,"{'strengthOfRecord': 56, 'fpi': 22, 'averageWinProbability': 12, 'strengthOfSchedule': 68, 'remainingStrengthOfSchedule': None, 'gameControl': 18}","{'overall': 65.124, 'offense': 76.772, 'defense': 43.304, 'specialTeams': 50.744}"
2020,Houston,American Athletic,1.12,"{'strengthOfRecord': 86, 'fpi': 65, 'averageWinProbability': 93, 'strengthOfSchedule': 65, 'remainingStrengthOfSchedule': None, 'gameControl': 89}","{'overall': 43.811, 'offense': 39.657, 'defense': 48.595, 'specialTeams': 56.452}"
2020,Navy,American Athletic,-9.06,"{'strengthOfRecord': 103, 'fpi': 105, 'averageWinProbability': 105, 'strengthOfSchedule': 76, 'remainingStrengthOfSchedule': None, 'gameControl': 109}","{'overall': 24.711, 'offense': 20.177, 'defense': 44.06, 'specialTeams': 32.566}"
2020,Memphis,American Athletic,0.566,"{'strengthOfRecord': 38, 'fpi': 69, 'averageWinProbability': 61, 'strengthOfSchedule': 70, 'remainingStrengthOfSchedule': None, 'gameControl': 92}","{'overall': 43.226, 'offense': 43.997, 'defense': 44.254, 'specialTeams': 53.103}"
2020,Tulsa,American Athletic,6.357,"{'strengthOfRecord': 28, 'fpi': 37, 'averageWinProbability': 95, 'strengthOfSchedule': 49, 'remainingStrengthOfSchedule': None, 'gameControl': 84}","{'overall': 60.192, 'offense': 40.201, 'defense': 76.47, 'specialTeams': 42.412}"
2020,Tulane,American Athletic,1.283,"{'strengthOfRecord': 91, 'fpi': 63, 'averageWinProbability': 43, 'strengthOfSchedule': 72, 'remainingStrengthOfSchedule': None, 'gameControl': 79}","{'overall': 51.807, 'offense': 47.612, 'defense': 49.02, 'specialTeams': 68.513}"
2020,SMU,American Athletic,0.885,"{'strengthOfRecord': 48, 'fpi': 67, 'averageWinProbability': 35, 'strengthOfSchedule': 83, 'remainingStrengthOfSchedule': None, 'gameControl': 59}","{'overall': 55.085, 'offense': 64.857, 'defense': 43.278, 'specialTeams': 47.805}"
2020,Charlotte,Conference USA,-12.58,"{'strengthOfRecord': 104, 'fpi': 111, 'averageWinProbability': 87, 'strengthOfSchedule': 114, 'remainingStrengthOfSchedule': None, 'gameControl': 99}","{'overall': 29.365, 'offense': 39.834, 'defense': 25.044, 'specialTeams': 56.323}"
2020,UAB,Conference USA,1.511,"{'strengthOfRecord': 61, 'fpi': 61, 'averageWinProbability': 15, 'strengthOfSchedule': 87, 'remainingStrengthOfSchedule': None, 'gameControl': 34}","{'overall': 55.761, 'offense': 40.299, 'defense': 65.693, 'specialTeams': 60.393}"
2020,Louisiana,Sun Belt,6.427,"{'strengthOfRecord': 12, 'fpi': 36, 'averageWinProbability': 37, 'strengthOfSchedule': 58, 'remainingStrengthOfSchedule': None, 'gameControl': 54}","{'overall': 64.405, 'offense': 62.155, 'defense': 57.409, 'specialTeams': 62.843}"
2020,Arkansas State,Sun Belt,-8.051,"{'strengthOfRecord': 106, 'fpi': 101, 'averageWinProbability': 89, 'strengthOfSchedule': 74, 'remainingStrengthOfSchedule': None, 'gameControl': 100}","{'overall': 33.44, 'offense': 53.44, 'defense': 26.862, 'specialTeams': 28.52}"
2020,UL Monroe,Sun Belt,-25.252,"{'strengthOfRecord': 119, 'fpi': 124, 'averageWinProbability': 125, 'strengthOfSchedule': 96, 'remainingStrengthOfSchedule': None, 'gameControl': 124}","{'overall': 4.52, 'offense': 11.275, 'defense': 8.717, 'specialTeams': 32.388}"
2020,Troy,Sun Belt,-4.783,"{'strengthOfRecord': 102, 'fpi': 92, 'averageWinProbability': 63, 'strengthOfSchedule': 67, 'remainingStrengthOfSchedule': None, 'gameControl': 96}","{'overall': 38.672, 'offense': 31.054, 'defense': 48.871, 'specialTeams': 56.559}"
2020,South Alabama,Sun Belt,-13.168,"{'strengthOfRecord': 109, 'fpi': 114, 'averageWinProbability': 78, 'strengthOfSchedule': 86, 'remainingStrengthOfSchedule': None, 'gameControl': 108}","{'overall': 26.644, 'offense': 29.514, 'defense': 32.119, 'specialTeams': 50.931}"
2020,Texas State,Sun Belt,-14.074,"{'strengthOfRecord': 118, 'fpi': 115, 'averageWinProbability': 108, 'strengthOfSchedule': 57, 'remainingStrengthOfSchedule': None, 'gameControl': 122}","{'overall': 25.343, 'offense': 36.618, 'defense': 23.351, 'specialTeams': 54.008}"
2020,Georgia State,Sun Belt,-4.741,"{'strengthOfRecord': 79, 'fpi': 91, 'averageWinProbability': 39, 'strengthOfSchedule': 94, 'remainingStrengthOfSchedule': None, 'gameControl': 82}","{'overall': 50.647, 'offense': 45.654, 'defense': 54.525, 'specialTeams': 53.426}"
2020,Georgia Southern,Sun Belt,-3.792,"{'strengthOfRecord': 87, 'fpi': 86, 'averageWinProbability': 26, 'strengthOfSchedule': 84, 'remainingStrengthOfSchedule': None, 'gameControl': 76}","{'overall': 41.302, 'offense': 36.254, 'defense': 53.474, 'specialTeams': 38.502}"
2020,App State,Sun Belt,6.017,"{'strengthOfRecord': 53, 'fpi': 39, 'averageWinProbability': 16, 'strengthOfSchedule': 91, 'remainingStrengthOfSchedule': None, 'gameControl': 58}","{'overall': 58.363, 'offense': 54.308, 'defense': 61.121, 'specialTeams': 44.32}"
2020,Coastal Carolina,Sun Belt,7.516,"{'strengthOfRecord': 16, 'fpi': 30, 'averageWinProbability': 9, 'strengthOfSchedule': 78, 'remainingStrengthOfSchedule': None, 'gameControl': 24}","{'overall': 68.293, 'offense': 74.758, 'defense': 54.828, 'specialTeams': 45.267}"
2020,Alabama,SEC,35.907,"{'strengthOfRecord': 1, 'fpi': 1, 'averageWinProbability': 1, 'strengthOfSchedule': 6, 'remainingStrengthOfSchedule': None, 'gameControl': 1}","{'overall': 96.399, 'offense': 98.067, 'defense': 77.559, 'specialTeams': 57.996}"
2020,Ole Miss,SEC,6.539,"{'strengthOfRecord': 42, 'fpi': 35, 'averageWinProbability': 59, 'strengthOfSchedule': 17, 'remainingStrengthOfSchedule': None, 'gameControl': 37}","{'overall': 58.713, 'offense': 84.393, 'defense': 26.621, 'specialTeams': 43.654}"
2020,Mississippi State,SEC,3.146,"{'strengthOfRecord': 70, 'fpi': 52, 'averageWinProbability': 90, 'strengthOfSchedule': 4, 'remainingStrengthOfSchedule': None, 'gameControl': 61}","{'overall': 52.411, 'offense': 33.867, 'defense': 69.967, 'specialTeams': 46.452}"
2020,Arkansas,SEC,2.836,"{'strengthOfRecord': 63, 'fpi': 56, 'averageWinProbability': 91, 'strengthOfSchedule': 3, 'remainingStrengthOfSchedule': None, 'gameControl': 46}","{'overall': 58.768, 'offense': 58.374, 'defense': 65.394, 'specialTeams': 21.181}"
2020,Western Michigan,Mid-American,-2.32,"{'strengthOfRecord': 68, 'fpi': 82, 'averageWinProbability': 42, 'strengthOfSchedule': 121, 'remainingStrengthOfSchedule': None, 'gameControl': 81}","{'overall': 46.7, 'offense': 77.112, 'defense': 22.591, 'specialTeams': 45.94}"
2020,Ball State,Mid-American,0.894,"{'strengthOfRecord': 24, 'fpi': 66, 'averageWinProbability': 14, 'strengthOfSchedule': 98, 'remainingStrengthOfSchedule': None, 'gameControl': 35}","{'overall': 59.978, 'offense': 56.99, 'defense': 55.218, 'specialTeams': 62.268}"
2020,Eastern Michigan,Mid-American,-8.471,"{'strengthOfRecord': 98, 'fpi': 103, 'averageWinProbability': 53, 'strengthOfSchedule': 111, 'remainingStrengthOfSchedule': None, 'gameControl': 74}","{'overall': 40.945, 'offense': 43.812, 'defense': 39.935, 'specialTeams': 56.652}"
2020,Central Michigan,Mid-American,-3.502,"{'strengthOfRecord': 80, 'fpi': 85, 'averageWinProbability': 83, 'strengthOfSchedule': 118, 'remainingStrengthOfSchedule': None, 'gameControl': 98}","{'overall': 35.638, 'offense': 25.603, 'defense': 51.685, 'specialTeams': 51.464}"
2020,Northern Illinois,Mid-American,-12.032,"{'strengthOfRecord': 119, 'fpi': 110, 'averageWinProbability': 116, 'strengthOfSchedule': 105, 'remainingStrengthOfSchedule': None, 'gameControl': 111}","{'overall': 20.614, 'offense': 17.949, 'defense': 33.451, 'specialTeams': 53.044}"
2020,Marshall,Conference USA,2.036,"{'strengthOfRecord': 72, 'fpi': 58, 'averageWinProbability': 13, 'strengthOfSchedule': 100, 'remainingStrengthOfSchedule': None, 'gameControl': 68}","{'overall': 51.283, 'offense': 43.332, 'defense': 58.704, 'specialTeams': 48.799}"
2020,Southern Miss,Conference USA,-14.79,"{'strengthOfRecord': 117, 'fpi': 116, 'averageWinProbability': 84, 'strengthOfSchedule': 119, 'remainingStrengthOfSchedule': None, 'gameControl': 124}","{'overall': 17.842, 'offense': 30.228, 'defense': 18.094, 'specialTeams': 44.04}"
2020,Buffalo,Mid-American,5.744,"{'strengthOfRecord': 31, 'fpi': 40, 'averageWinProbability': 7, 'strengthOfSchedule': 112, 'remainingStrengthOfSchedule': None, 'gameControl': 28}","{'overall': 64.015, 'offense': 68.27, 'defense': 52.081, 'specialTeams': 55.513}"
2020,Florida State,ACC,-3.833,"{'strengthOfRecord': 89, 'fpi': 88, 'averageWinProbability': 88, 'strengthOfSchedule': 46, 'remainingStrengthOfSchedule': None, 'gameControl': 87}","{'overall': 31.225, 'offense': 36.633, 'defense': 28.576, 'specialTeams': 66.29}"
2020,Boston College,ACC,2.879,"{'strengthOfRecord': 54, 'fpi': 54, 'averageWinProbability': 62, 'strengthOfSchedule': 31, 'remainingStrengthOfSchedule': None, 'gameControl': 62}","{'overall': 52.791, 'offense': 55.849, 'defense': 48.998, 'specialTeams': 48.936}"
2020,Clemson,ACC,26.935,"{'strengthOfRecord': 6, 'fpi': 3, 'averageWinProbability': 6, 'strengthOfSchedule': 20, 'remainingStrengthOfSchedule': None, 'gameControl': 4}","{'overall': 88.339, 'offense': 82.024, 'defense': 86.282, 'specialTeams': 43.747}"
2020,NC State,ACC,1.457,"{'strengthOfRecord': 40, 'fpi': 62, 'averageWinProbability': 58, 'strengthOfSchedule': 53, 'remainingStrengthOfSchedule': None, 'gameControl': 75}","{'overall': 52.16, 'offense': 52.786, 'defense': 51.33, 'specialTeams': 48.297}"
2020,Wake Forest,ACC,5.004,"{'strengthOfRecord': 65, 'fpi': 43, 'averageWinProbability': 50, 'strengthOfSchedule': 41, 'remainingStrengthOfSchedule': None, 'gameControl': 36}","{'overall': 55.904, 'offense': 60.436, 'defense': 47.108, 'specialTeams': 55.478}"
2020,Virginia Tech,ACC,7.346,"{'strengthOfRecord': 71, 'fpi': 32, 'averageWinProbability': 51, 'strengthOfSchedule': 40, 'remainingStrengthOfSchedule': None, 'gameControl': 49}","{'overall': 57.686, 'offense': 67.767, 'defense': 49.18, 'specialTeams': 38.252}"
2020,Miami,ACC,10.171,"{'strengthOfRecord': 20, 'fpi': 25, 'averageWinProbability': 49, 'strengthOfSchedule': 32, 'remainingStrengthOfSchedule': None, 'gameControl': 43}","{'overall': 67.723, 'offense': 68.757, 'defense': 58.124, 'specialTeams': 55.986}"
2020,Georgia Tech,ACC,-4.726,"{'strengthOfRecord': 90, 'fpi': 90, 'averageWinProbability': 117, 'strengthOfSchedule': 39, 'remainingStrengthOfSchedule': None, 'gameControl': 110}","{'overall': 32.699, 'offense': 30.843, 'defense': 44.517, 'specialTeams': 37.569}"
2020,North Carolina,ACC,10.158,"{'strengthOfRecord': 34, 'fpi': 26, 'averageWinProbability': 25, 'strengthOfSchedule': 42, 'remainingStrengthOfSchedule': None, 'gameControl': 25}","{'overall': 67.446, 'offense': 83.844, 'defense': 45.037, 'specialTeams': 35.582}"
2020,Virginia,ACC,2.554,"{'strengthOfRecord': 62, 'fpi': 57, 'averageWinProbability': 71, 'strengthOfSchedule': 33, 'remainingStrengthOfSchedule': None, 'gameControl': 67}","{'overall': 51.781, 'offense': 52.159, 'defense': 51.429, 'specialTeams': 47.707}"
2020,Duke,ACC,-7.343,"{'strengthOfRecord': 110, 'fpi': 99, 'averageWinProbability': 104, 'strengthOfSchedule': 44, 'remainingStrengthOfSchedule': None, 'gameControl': 101}","{'overall': 32.315, 'offense': 23.017, 'defense': 44.279, 'specialTeams': 68.896}"
2020,Bowling Green,Mid-American,-31.058,"{'strengthOfRecord': 119, 'fpi': 126, 'averageWinProbability': 126, 'strengthOfSchedule': 116, 'remainingStrengthOfSchedule': None, 'gameControl': 124}","{'overall': 3.521, 'offense': 5.563, 'defense': 15.277, 'specialTeams': 13.132}"
2020,Missouri,SEC,3.78,"{'strengthOfRecord': 43, 'fpi': 49, 'averageWinProbability': 97, 'strengthOfSchedule': 13, 'remainingStrengthOfSchedule': None, 'gameControl': 80}","{'overall': 47.946, 'offense': 61.466, 'defense': 36.657, 'specialTeams': 43.542}"
2020,Texas A&M,SEC,18.161,"{'strengthOfRecord': 3, 'fpi': 8, 'averageWinProbability': 22, 'strengthOfSchedule': 12, 'remainingStrengthOfSchedule': None, 'gameControl': 8}","{'overall': 79.843, 'offense': 77.465, 'defense': 69.862, 'specialTeams': 57.42}"
2020,Syracuse,ACC,-8.548,"{'strengthOfRecord': 116, 'fpi': 104, 'averageWinProbability': 110, 'strengthOfSchedule': 21, 'remainingStrengthOfSchedule': None, 'gameControl': 103}","{'overall': 30.706, 'offense': 11.801, 'defense': 48.385, 'specialTeams': 75.724}"
2020,Pittsburgh,ACC,5.476,"{'strengthOfRecord': 55, 'fpi': 41, 'averageWinProbability': 57, 'strengthOfSchedule': 28, 'remainingStrengthOfSchedule': None, 'gameControl': 56}","{'overall': 55.127, 'offense': 40.28, 'defense': 66.722, 'specialTeams': 57.499}"
2020,Utah State,Mountain West,-17.237,"{'strengthOfRecord': 107, 'fpi': 118, 'averageWinProbability': 114, 'strengthOfSchedule': 104, 'remainingStrengthOfSchedule': None, 'gameControl': 113}","{'overall': 14.89, 'offense': 18.745, 'defense': 14.851, 'specialTeams': 79.537}"
2020,Boise State,Mountain West,4.772,"{'strengthOfRecord': 37, 'fpi': 46, 'averageWinProbability': 30, 'strengthOfSchedule': 93, 'remainingStrengthOfSchedule': None, 'gameControl': 41}","{'overall': 61.842, 'offense': 52.762, 'defense': 52.633, 'specialTeams': 83.683}"
2020,Colorado State,Mountain West,-8.012,"{'strengthOfRecord': 84, 'fpi': 100, 'averageWinProbability': 113, 'strengthOfSchedule': 109, 'remainingStrengthOfSchedule': None, 'gameControl': 90}","{'overall': 30.539, 'offense': 37.546, 'defense': 44.363, 'specialTeams': 14.03}"
2020,Wyoming,Mountain West,-0.529,"{'strengthOfRecord': 100, 'fpi': 73, 'averageWinProbability': 74, 'strengthOfSchedule': 117, 'remainingStrengthOfSchedule': None, 'gameControl': 95}","{'overall': 42.321, 'offense': 21.798, 'defense': 68.064, 'specialTeams': 49.383}"
2020,New Mexico,Mountain West,-11.262,"{'strengthOfRecord': 101, 'fpi': 107, 'averageWinProbability': 109, 'strengthOfSchedule': 99, 'remainingStrengthOfSchedule': None, 'gameControl': 107}","{'overall': 32.071, 'offense': 42.736, 'defense': 30.114, 'specialTeams': 42.368}"
2020,Air Force,Mountain West,-1.03,"{'strengthOfRecord': 83, 'fpi': 74, 'averageWinProbability': 40, 'strengthOfSchedule': 115, 'remainingStrengthOfSchedule': None, 'gameControl': 66}","{'overall': 50.075, 'offense': 55.208, 'defense': 49.362, 'specialTeams': 33.604}"
2020,Fresno State,Mountain West,-6.546,"{'strengthOfRecord': 95, 'fpi': 95, 'averageWinProbability': 54, 'strengthOfSchedule': 125, 'remainingStrengthOfSchedule': None, 'gameControl': 94}","{'overall': 34.912, 'offense': 47.433, 'defense': 32.722, 'specialTeams': 33.617}"
2020,San Diego State,Mountain West,1.748,"{'strengthOfRecord': 82, 'fpi': 60, 'averageWinProbability': 36, 'strengthOfSchedule': 82, 'remainingStrengthOfSchedule': None, 'gameControl': 50}","{'overall': 53.628, 'offense': 32.531, 'defense': 72.673, 'specialTeams': 51.932}"
2020,UNLV,Mountain West,-18.499,"{'strengthOfRecord': 119, 'fpi': 121, 'averageWinProbability': 122, 'strengthOfSchedule': 106, 'remainingStrengthOfSchedule': None, 'gameControl': 123}","{'overall': 11.769, 'offense': 22.16, 'defense': 12.495, 'specialTeams': 49.048}"
2020,San José State,Mountain West,-0.249,"{'strengthOfRecord': 23, 'fpi': 71, 'averageWinProbability': 29, 'strengthOfSchedule': 97, 'remainingStrengthOfSchedule': None, 'gameControl': 53}","{'overall': 56.836, 'offense': 53.366, 'defense': 57.459, 'specialTeams': 50.553}"
2020,Nevada,Mountain West,-1.074,"{'strengthOfRecord': 44, 'fpi': 75, 'averageWinProbability': 18, 'strengthOfSchedule': 101, 'remainingStrengthOfSchedule': None, 'gameControl': 57}","{'overall': 50.37, 'offense': 54.534, 'defense': 47.379, 'specialTeams': 45.768}"
2020,Hawai'i,Mountain West,-6.421,"{'strengthOfRecord': 74, 'fpi': 94, 'averageWinProbability': 69, 'strengthOfSchedule': 90, 'remainingStrengthOfSchedule': None, 'gameControl': 93}","{'overall': 37.505, 'offense': 42.599, 'defense': 40.717, 'specialTeams': 38.692}"
2020,Louisville,ACC,6.151,"{'strengthOfRecord': 97, 'fpi': 38, 'averageWinProbability': 73, 'strengthOfSchedule': 47, 'remainingStrengthOfSchedule': None, 'gameControl': 85}","{'overall': 50.958, 'offense': 60.123, 'defense': 46.008, 'specialTeams': 34.027}"
2020,Ohio State,Big Ten,27.563,"{'strengthOfRecord': 2, 'fpi': 2, 'averageWinProbability': 8, 'strengthOfSchedule': 15, 'remainingStrengthOfSchedule': None, 'gameControl': 3}","{'overall': 91.066, 'offense': 94.976, 'defense': 71.231, 'specialTeams': 35.599}"
2020,Michigan State,Big Ten,-2.903,"{'strengthOfRecord': 57, 'fpi': 83, 'averageWinProbability': 111, 'strengthOfSchedule': 30, 'remainingStrengthOfSchedule': None, 'gameControl': 73}","{'overall': 37.154, 'offense': 28.082, 'defense': 55.876, 'specialTeams': 33.107}"
2020,Maryland,Big Ten,-1.642,"{'strengthOfRecord': 45, 'fpi': 78, 'averageWinProbability': 82, 'strengthOfSchedule': 60, 'remainingStrengthOfSchedule': None, 'gameControl': 33}","{'overall': 50.029, 'offense': 56.97, 'defense': 46.241, 'specialTeams': 43.787}"
2020,Rutgers,Big Ten,-0.326,"{'strengthOfRecord': 81, 'fpi': 72, 'averageWinProbability': 77, 'strengthOfSchedule': 36, 'remainingStrengthOfSchedule': None, 'gameControl': 72}","{'overall': 45.37, 'offense': 31.212, 'defense': 52.444, 'specialTeams': 74.639}"
2020,Michigan,Big Ten,4.543,"{'strengthOfRecord': 64, 'fpi': 48, 'averageWinProbability': 107, 'strengthOfSchedule': 56, 'remainingStrengthOfSchedule': None, 'gameControl': 70}","{'overall': 44.116, 'offense': 63.673, 'defense': 30.506, 'specialTeams': 46.17}"
2020,Penn State,Big Ten,11.928,"{'strengthOfRecord': 60, 'fpi': 24, 'averageWinProbability': 80, 'strengthOfSchedule': 37, 'remainingStrengthOfSchedule': None, 'gameControl': 65}","{'overall': 55.872, 'offense': 51.612, 'defense': 56.667, 'specialTeams': 55.009}"
2020,Indiana,Big Ten,14.319,"{'strengthOfRecord': 13, 'fpi': 16, 'averageWinProbability': 31, 'strengthOfSchedule': 25, 'remainingStrengthOfSchedule': None, 'gameControl': 15}","{'overall': 74.257, 'offense': 48.901, 'defense': 80.626, 'specialTeams': 75.719}"
2020,Wisconsin,Big Ten,18.121,"{'strengthOfRecord': 26, 'fpi': 9, 'averageWinProbability': 52, 'strengthOfSchedule': 48, 'remainingStrengthOfSchedule': None, 'gameControl': 23}","{'overall': 69.819, 'offense': 40.92, 'defense': 86.907, 'specialTeams': 56.263}"
2020,Minnesota,Big Ten,5.443,"{'strengthOfRecord': 59, 'fpi': 42, 'averageWinProbability': 64, 'strengthOfSchedule': 55, 'remainingStrengthOfSchedule': None, 'gameControl': 39}","{'overall': 57.071, 'offense': 72.888, 'defense': 36.438, 'specialTeams': 49.821}"
2020,Nebraska,Big Ten,4.861,"{'strengthOfRecord': 52, 'fpi': 44, 'averageWinProbability': 86, 'strengthOfSchedule': 24, 'remainingStrengthOfSchedule': None, 'gameControl': 48}","{'overall': 58.949, 'offense': 58.236, 'defense': 61.986, 'specialTeams': 32.002}"
2020,Iowa,Big Ten,17.048,"{'strengthOfRecord': 18, 'fpi': 12, 'averageWinProbability': 11, 'strengthOfSchedule': 50, 'remainingStrengthOfSchedule': None, 'gameControl': 7}","{'overall': 81.974, 'offense': 57.704, 'defense': 84.846, 'specialTeams': 76.991}"
2020,Illinois,Big Ten,-2.251,"{'strengthOfRecord': 76, 'fpi': 81, 'averageWinProbability': 115, 'strengthOfSchedule': 38, 'remainingStrengthOfSchedule': None, 'gameControl': 83}","{'overall': 39.227, 'offense': 52.055, 'defense': 35.031, 'specialTeams': 37.289}"
